"Fecha","Hora","PML / MDA","ENE / MDA","CON / MDA","PER / MDA","PML / MTR","ENE / MTR","CON / MTR","PER / MTR"
"2020/02/14","9","364.9800","512.3600","-85.4600","-61.9200","319.7900","425.6900","-51.8600","-54.0400"
"2020/02/14","10","322.0600","424.3800","-47.7000","-54.6300","323.5500","419.8800","-36.2700","-60.0500"
"2020/02/14","11","313.1700","404.6900","-36.2000","-55.3200","314.2300","402.3500","-34.0200","-54.1000"
"2020/02/14","12","310.6800","421.3400","-53.0900","-57.5700","313.7000","396.1200","-29.8800","-52.5400"
"2020/02/14","13","321.6100","409.8500","-27.3200","-60.9200","317.0300","401.8200","-31.0400","-53.7600"
"2020/02/14","14","317.5600","436.7000","-56.5900","-62.5600","319.9900","410.2400","-35.1800","-55.0800"
"2020/02/14","15","313.8800","419.2600","-46.7600","-58.6200","315.4400","400.8300","-31.2700","-54.1200"
"2020/02/14","16","311.1000","432.7600","-57.3100","-64.3500","315.3900","403.4100","-33.1700","-54.8500"
"2020/02/14","17","299.8300","532.4900","-157.3600","-75.3100","311.6300","408.8800","-42.1700","-55.0800"
"2020/02/14","18","302.9200","515.5300","-142.6900","-69.9200","300.4300","434.5900","-80.2900","-53.8700"
"2020/02/14","19","302.8800","511.4900","-142.5200","-66.0800","309.5000","474.5600","-110.0000","-55.0600"
"2020/02/14","20","309.0700","517.8300","-144.5800","-64.1800","339.5600","645.9500","-232.2300","-74.1600"
"2020/02/14","21","311.4600","538.7700","-159.1200","-68.1900","337.9000","649.7600","-232.9300","-78.9300"
"2020/02/14","22","310.6200","546.5100","-167.3200","-68.5700","335.1200","607.4500","-204.1900","-68.1400"
"2020/02/14","23","313.7500","511.4100","-133.6700","-64.0000","316.9800","449.1200","-82.1900","-49.9500"
"2020/02/14","24","309.4200","419.7300","-57.5300","-52.7900","316.5000","436.2200","-70.9500","-48.7700"
"2020/02/13","1","351.7900","637.0500","-201.3700","-83.8900","318.7200","622.0500","-222.2200","-81.1100"
"2020/02/13","2","312.9000","439.0700","-67.8100","-58.3700","300.7000","459.2400","-98.9200","-59.6200"
"2020/02/13","3","306.9700","422.2000","-59.0500","-56.1800","299.7000","421.9200","-66.9000","-55.3200"
"2020/02/13","4","309.1800","413.8700","-50.5100","-54.1800","292.7800","421.8100","-74.5500","-54.4800"
"2020/02/13","5","308.5000","418.2700","-55.0600","-54.7100","291.5200","422.1800","-76.6200","-54.0400"
"2020/02/13","6","302.8200","496.7200","-129.8400","-64.0700","290.4600","496.8700","-143.4000","-63.0200"
"2020/02/13","7","329.1000","722.6600","-302.8500","-90.7200","306.7800","686.6600","-294.1400","-85.7400"
"2020/02/13","8","482.1600","776.1600","-193.9800","-100.0100","317.4200","766.0900","-341.6900","-106.9700"
"2020/02/13","9","533.5700","705.4500","-77.3400","-94.5300","316.0300","707.0700","-290.6800","-100.3600"
"2020/02/13","10","317.2900","691.7700","-276.0800","-98.4100","305.7900","706.9800","-299.7200","-101.4700"
"2020/02/13","11","305.2500","754.3200","-342.6900","-106.3900","303.1600","875.8400","-450.5800","-122.0900"
"2020/02/13","12","307.9000","784.5800","-365.4000","-111.2800","311.1800","722.1000","-310.6900","-100.2300"
"2020/02/13","13","305.2000","758.9000","-346.4700","-107.2400","308.2400","787.7600","-369.9800","-109.5400"
"2020/02/13","14","299.4300","767.7000","-360.0900","-108.1700","304.5900","879.5200","-453.3200","-121.6100"
"2020/02/13","15","299.4900","746.7100","-342.5300","-104.6800","301.2700","843.3100","-425.6100","-116.4300"
"2020/02/13","16","296.4400","798.0700","-389.8000","-111.8300","300.6400","849.1100","-432.1800","-116.2900"
"2020/02/13","17","290.4800","816.5400","-413.7200","-112.3500","285.8600","791.2600","-398.2600","-107.1500"
"2020/02/13","18","283.2700","802.8300","-411.0900","-108.4700","297.8600","665.9100","-279.9600","-88.0900"
"2020/02/13","19","320.1600","757.3400","-334.0100","-103.1700","307.9500","789.9200","-377.2100","-104.7600"
"2020/02/13","20","323.0800","806.7800","-375.7000","-108.0000","304.5500","870.9400","-447.6000","-118.7900"
"2020/02/13","21","321.7200","790.1900","-363.7900","-104.6700","312.1800","794.5200","-382.6700","-99.6700"
"2020/02/13","22","318.3900","766.2300","-349.7700","-98.0700","308.9300","727.0300","-329.4000","-88.7000"
"2020/02/13","23","311.8900","666.1500","-271.7400","-82.5200","295.8900","514.2700","-157.9800","-60.4000"
"2020/02/13","24","314.4900","437.0900","-68.4500","-54.1500","295.1900","429.1200","-84.7700","-49.1700"
"2020/02/12","1","324.6100","634.8800","-223.1800","-87.0900","318.5800","716.1000","-300.1300","-97.3800"
"2020/02/12","2","318.1400","493.2300","-107.8000","-67.2900","305.5000","556.7000","-176.9600","-74.2400"
"2020/02/12","3","308.9600","421.0500","-54.1200","-57.9700","297.0600","422.8800","-68.8200","-57.0100"
"2020/02/12","4","309.2700","413.1900","-47.9400","-55.9800","295.2200","417.5000","-66.2900","-55.9900"
"2020/02/12","5","312.9700","411.6300","-42.3900","-56.2600","308.3500","410.5900","-44.9300","-57.3100"
"2020/02/12","6","326.6600","493.8600","-98.9800","-68.2300","311.6600","423.2900","-51.1300","-60.5000"
"2020/02/12","7","366.1100","631.4800","-179.8800","-85.4900","334.1400","744.5100","-308.6800","-101.6900"
"2020/02/12","8","470.0600","623.4400","-74.0100","-79.3700","358.1200","818.8100","-346.2400","-114.4500"
"2020/02/12","9","438.5200","596.3700","-79.7200","-78.1400","402.2900","819.7500","-283.9400","-133.5300"
"2020/02/12","10","364.7100","496.6200","-63.5500","-68.3500","342.7200","716.5100","-267.3000","-106.4900"
"2020/02/12","11","603.5900","709.7200","0.0000","-106.1300","328.6800","391.0400","-5.3300","-57.0300"
"2020/02/12","12","412.4000","590.5300","-86.1800","-91.9500","323.0200","464.9800","-74.4100","-67.5600"
"2020/02/12","13","340.7000","557.0700","-129.1500","-87.2200","326.0800","704.0900","-272.7700","-105.2400"
"2020/02/12","14","338.0800","679.4100","-235.1800","-106.1500","320.2600","696.9500","-272.8300","-103.8600"
"2020/02/12","15","336.6500","617.5700","-183.1300","-97.7900","322.9400","670.3000","-247.0700","-100.2900"
"2020/02/12","16","328.9300","644.0900","-217.3400","-97.8300","318.2400","699.4900","-277.1700","-104.0800"
"2020/02/12","17","328.4600","726.6300","-291.8300","-106.3400","314.9800","751.1000","-312.9200","-123.1900"
"2020/02/12","18","326.4200","749.5000","-312.8900","-110.1800","346.2300","805.5400","-344.7100","-114.6000"
"2020/02/12","19","331.9100","749.0700","-310.7900","-106.3700","319.8600","564.5100","-164.8700","-79.7800"
"2020/02/12","20","336.7700","795.2000","-347.4600","-110.9600","323.5500","771.0500","-331.6700","-115.8300"
"2020/02/12","21","332.4400","719.4000","-286.5500","-100.4100","322.8500","728.2400","-296.4500","-108.9300"
"2020/02/12","22","332.0700","715.9000","-285.2500","-98.5700","321.2700","665.5500","-251.7700","-92.5100"
"2020/02/12","23","332.8600","780.1000","-341.0000","-106.2400","315.1400","471.7600","-93.1000","-63.5200"
"2020/02/12","24","326.8800","739.0900","-313.1400","-99.0600","314.8800","723.1800","-311.3100","-96.9800"
"2020/02/11","1","334.8800","626.6700","-210.0300","-81.7600","336.7700","738.4900","-306.3600","-95.3600"
"2020/02/11","2","326.5800","435.9000","-51.8400","-57.4800","326.5100","606.0200","-201.3900","-78.1200"
"2020/02/11","3","319.8300","419.0800","-44.1300","-55.1200","313.7700","433.8000","-63.1500","-56.8900"
"2020/02/11","4","322.3200","418.7400","-43.8800","-52.5400","323.9900","428.7800","-49.1500","-55.6500"
"2020/02/11","5","320.7300","415.8400","-42.5300","-52.5800","326.5300","426.3000","-44.1100","-55.6500"
"2020/02/11","6","329.4900","431.3300","-45.8100","-56.0300","348.1900","577.1300","-155.6800","-73.2600"
"2020/02/11","7","353.3700","729.1000","-280.5300","-95.2000","363.5100","826.4300","-355.9600","-106.9700"
"2020/02/11","8","595.8200","811.5800","-107.9400","-107.8200","744.3900","860.3000","0.0000","-115.9100"
"2020/02/11","9","540.8300","735.4000","-96.5900","-97.9700","718.0500","841.1400","0.0000","-123.0900"
"2020/02/11","10","694.2300","799.3500","1.1500","-106.2700","378.6400","159.0400","244.6800","-25.0800"
"2020/02/11","11","601.0900","608.5100","74.3600","-81.7800","382.0200","288.9500","137.8100","-44.7400"
"2020/02/11","12","534.2300","635.7700","-19.3000","-82.2400","421.7600","171.4300","277.7400","-27.4100"
"2020/02/11","13","484.7500","586.5300","-23.6000","-78.1800","359.6400","240.6800","156.9500","-37.9900"
"2020/02/11","14","464.9000","566.8200","-25.2400","-76.6800","351.0300","615.6000","-155.4000","-109.1700"
"2020/02/11","15","481.0200","580.1300","-22.5600","-76.5500","335.1500","585.2100","-153.8200","-96.2400"
"2020/02/11","16","580.5700","632.6800","34.3300","-86.4500","318.5400","220.4700","133.3200","-35.2500"
"2020/02/11","17","612.1500","622.8700","82.2100","-92.9300","314.0300","230.3600","119.6600","-35.9900"
"2020/02/11","18","351.1000","610.1100","-167.8100","-91.2000","342.8100","835.5800","-368.0300","-124.7400"
"2020/02/11","19","332.6300","636.7700","-213.7800","-90.3600","351.3400","1140.7400","-635.4400","-153.9600"
"2020/02/11","20","353.4700","1015.0900","-518.3300","-143.3000","369.4200","1337.3100","-784.4900","-183.4000"
"2020/02/11","21","344.7900","733.4500","-286.0100","-102.6500","350.7100","1017.6700","-525.6300","-141.3300"
"2020/02/11","22","345.5400","733.0800","-287.8000","-99.7400","460.8200","758.2800","-169.2400","-128.2100"
"2020/02/11","23","337.9600","599.1900","-180.4000","-80.8400","461.5300","690.1900","-106.2400","-122.4300"
"2020/02/11","24","335.8000","637.2500","-215.7900","-85.6600","389.3600","625.7500","-133.5900","-102.8000"
"2020/02/10","1","289.2300","407.5000","-62.4600","-55.8100","299.2000","400.6300","-46.7500","-54.6900"
"2020/02/10","2","293.5900","389.1400","-42.3600","-53.1900","299.3600","378.6100","-27.2300","-52.0300"
"2020/02/10","3","293.0800","377.0700","-32.3900","-51.6000","304.3200","365.8700","-12.7000","-48.8500"
"2020/02/10","4","294.1000","378.2200","-32.5600","-51.5600","303.6400","357.6900","-7.7300","-46.3300"
"2020/02/10","5","295.4200","380.5600","-32.9800","-52.1600","303.4300","366.2100","-16.1300","-46.6600"
"2020/02/10","6","296.1200","385.4900","-38.2000","-51.1600","305.1200","385.2500","-27.0600","-53.0700"
"2020/02/10","7","311.6300","438.9700","-69.0100","-58.3200","316.5700","432.9300","-57.9500","-58.4200"
"2020/02/10","8","322.4200","713.4800","-296.8900","-94.1700","327.8000","449.1000","-63.6900","-57.6100"
"2020/02/10","9","349.9600","705.2000","-254.8600","-100.3800","359.3000","667.4200","-217.0300","-91.0900"
"2020/02/10","10","562.6200","602.7600","46.9200","-87.0600","390.1000","316.4500","127.0100","-53.3600"
"2020/02/10","11","337.7700","98.5500","254.2500","-15.0300","414.8300","268.3800","185.3500","-38.8900"
"2020/02/10","12","465.5900","194.0200","300.9900","-29.4200","419.3200","247.9600","206.3200","-34.9500"
"2020/02/10","13","342.9200","-0.0100","342.9300","0.0000","429.4800","244.4000","219.1300","-34.0500"
"2020/02/10","14","348.3500","422.1000","-10.1500","-63.6000","426.7200","244.1500","215.3700","-32.8000"
"2020/02/10","15","489.4700","166.6600","348.2300","-25.4200","454.4800","437.6400","72.4900","-55.6600"
"2020/02/10","16","571.1900","157.1000","437.3300","-23.2400","535.2500","591.8800","24.2400","-80.8700"
"2020/02/10","17","538.2500","164.2300","399.5300","-25.5100","677.3900","630.9500","132.1800","-85.7400"
"2020/02/10","18","344.4700","338.3200","57.7500","-51.6000","735.9900","639.9300","186.4400","-90.3800"
"2020/02/10","19","553.5000","380.2800","226.6700","-53.4500","812.0700","939.3700","0.0000","-127.3000"
"2020/02/10","20","734.8600","656.1600","169.3200","-90.6200","461.3900","933.9800","-351.2800","-121.3100"
"2020/02/10","21","357.2900","624.5700","-181.4900","-85.7900","392.6500","963.4200","-442.2800","-128.5000"
"2020/02/10","22","358.2200","751.0600","-290.8600","-101.9800","382.7100","906.0100","-404.5600","-118.7500"
"2020/02/10","23","355.8300","663.9600","-217.4000","-90.7300","378.9200","846.5700","-357.3900","-110.2600"
"2020/02/10","24","357.3400","862.6700","-388.4200","-116.9100","366.8300","777.1900","-309.2500","-101.1100"
"2020/02/09","1","176.8300","399.4100","-172.2500","-50.3400","286.4300","398.3500","-62.4800","-49.4400"
"2020/02/09","2","119.9900","365.2600","-201.9100","-43.3600","280.8000","388.3200","-59.7100","-47.8200"
"2020/02/09","3","87.8700","276.0200","-155.4000","-32.7500","274.9100","379.2800","-57.6100","-46.7600"
"2020/02/09","4","166.9600","188.2500","0.0000","-21.2800","263.4000","372.1800","-64.0600","-44.7200"
"2020/02/09","5","48.9400","288.0200","-205.3700","-33.7200","286.1400","376.5700","-46.0100","-44.4300"
"2020/02/09","6","54.4200","350.5600","-255.1100","-41.0300","288.2600","377.0700","-43.8500","-44.9600"
"2020/02/09","7","118.9100","272.8400","-122.0800","-31.8500","290.1600","378.3800","-41.5300","-46.7000"
"2020/02/09","8","112.8000","365.5000","-209.8800","-42.8200","285.9500","375.8200","-45.3800","-44.4900"
"2020/02/09","9","101.0800","351.9800","-207.6900","-43.2200","233.3600","358.1800","-78.6400","-46.1800"
"2020/02/09","10","269.3900","368.9500","-52.2100","-47.3500","278.1200","384.8000","-62.0900","-44.5900"
"2020/02/09","11","132.6700","364.7100","-183.4000","-48.6300","279.0700","388.0200","-64.3600","-44.5900"
"2020/02/09","12","190.9600","267.5700","-40.1600","-36.4400","277.2700","388.0100","-64.8600","-45.8700"
"2020/02/09","13","219.0700","356.2500","-89.3100","-47.8700","281.4800","387.4400","-62.0200","-43.9400"
"2020/02/09","14","264.8100","368.8500","-54.7900","-49.2500","282.7900","395.1000","-65.7100","-46.6000"
"2020/02/09","15","263.3300","365.3100","-54.0600","-47.9200","279.6000","392.3100","-66.0700","-46.6400"
"2020/02/09","16","260.0700","364.7300","-54.9000","-49.7700","289.5600","393.5700","-60.5600","-43.4600"
"2020/02/09","17","260.0500","377.8800","-67.5300","-50.3000","295.3100","402.1700","-62.1400","-44.7300"
"2020/02/09","18","249.1600","377.7800","-78.9200","-49.7000","297.3300","384.6200","-40.2300","-47.0700"
"2020/02/09","19","274.1100","433.7800","-98.6500","-61.0200","316.9600","439.1600","-64.8400","-57.3500"
"2020/02/09","20","292.8500","581.6700","-209.9000","-78.9200","347.4000","723.5700","-263.1200","-113.0500"
"2020/02/09","21","302.0600","575.2900","-195.5400","-77.6900","365.3000","899.8300","-415.3900","-119.1400"
"2020/02/09","22","298.3600","584.4400","-208.3800","-77.7100","361.0900","815.8500","-344.1600","-110.6000"
"2020/02/09","23","268.6300","507.9500","-171.2500","-68.0700","329.4800","638.5300","-223.7500","-85.3000"
"2020/02/09","24","263.7200","419.6500","-98.3300","-57.5900","313.0700","417.6300","-50.0800","-54.4700"
"2020/02/08","1","287.9000","666.3300","-292.5800","-85.8600","293.6500","576.8300","-211.3100","-71.8700"
"2020/02/08","2","269.9600","422.0300","-97.3800","-54.7000","298.3600","417.6100","-67.3700","-51.8700"
"2020/02/08","3","258.6900","403.4100","-93.6400","-51.0800","304.1700","408.4500","-53.8500","-50.4200"
"2020/02/08","4","270.1100","387.5300","-69.6800","-47.7300","303.4700","403.7400","-50.9700","-49.3000"
"2020/02/08","5","239.5800","384.8500","-97.2500","-48.0200","294.3700","416.1000","-70.1600","-51.5700"
"2020/02/08","6","216.2000","385.9400","-121.5200","-48.2200","293.6700","416.1600","-70.9500","-51.5500"
"2020/02/08","7","276.9200","426.4200","-94.8700","-54.6300","299.2200","444.5900","-90.4200","-54.9600"
"2020/02/08","8","299.0200","450.1700","-94.1100","-57.0500","310.6900","728.9000","-327.9300","-90.2800"
"2020/02/08","9","301.2400","618.9700","-234.9400","-82.7900","319.7900","821.4200","-394.5400","-107.1000"
"2020/02/08","10","346.2200","754.2300","-305.7000","-102.3200","362.2000","932.2300","-445.7900","-124.2400"
"2020/02/08","11","342.4700","800.8600","-347.0000","-111.3900","353.3400","882.8800","-408.7700","-120.7700"
"2020/02/08","12","344.3200","761.1700","-309.1300","-107.7200","341.6000","877.2900","-415.8100","-119.8900"
"2020/02/08","13","341.2000","769.7000","-318.1800","-110.3200","333.8300","834.8200","-383.5300","-117.4600"
"2020/02/08","14","316.9500","779.0400","-350.5400","-111.5500","321.5100","878.7100","-429.8500","-127.3500"
"2020/02/08","15","303.9000","691.0400","-290.6200","-96.5200","311.0200","772.6200","-347.9500","-113.6400"
"2020/02/08","16","275.7100","652.4300","-283.6000","-93.1200","309.4200","734.2900","-318.5100","-106.3600"
"2020/02/08","17","231.3100","691.2400","-362.6000","-97.3300","304.8800","623.9000","-231.2600","-87.7600"
"2020/02/08","18","121.0600","710.5200","-494.6800","-94.7800","293.9800","618.7100","-243.0900","-81.6400"
"2020/02/08","19","294.5000","822.0900","-422.8300","-104.7600","315.4100","910.8000","-484.3200","-111.0800"
"2020/02/08","20","300.3600","847.3500","-439.1800","-107.8200","344.9500","1220.1500","-729.9000","-145.3000"
"2020/02/08","21","294.3300","820.2800","-422.6000","-103.3600","327.6500","880.2400","-444.5900","-108.0100"
"2020/02/08","22","277.1900","795.1200","-416.2000","-101.7300","318.9600","858.8500","-431.8400","-108.0500"
"2020/02/08","23","162.8800","710.9600","-457.1800","-90.8900","304.6000","674.1500","-284.1600","-85.3900"
"2020/02/08","24","139.6800","603.1400","-391.0900","-72.3600","294.5200","423.5800","-75.8200","-53.2400"
"2020/02/07","1","361.2700","411.2300","0.0000","-49.9600","321.8600","434.5900","-58.5100","-54.2200"
"2020/02/07","2","333.7400","381.4700","0.0000","-47.7300","319.3400","392.0900","-19.9800","-52.7800"
"2020/02/07","3","324.1100","367.0000","0.0000","-42.8800","314.2700","384.9200","-19.5000","-51.1500"
"2020/02/07","4","318.2000","357.0100","0.0000","-38.8200","309.8700","377.9600","-20.1500","-47.9400"
"2020/02/07","5","317.7800","357.0500","0.0000","-39.2700","309.7800","378.0200","-19.7300","-48.5000"
"2020/02/07","6","330.4300","372.9200","0.0000","-42.4900","314.4300","388.4400","-20.3100","-53.7000"
"2020/02/07","7","355.4900","404.7300","0.0000","-49.2400","317.6100","429.2600","-57.0000","-54.6500"
"2020/02/07","8","393.1700","442.3100","0.0000","-49.1400","338.8000","625.8000","-208.0200","-78.9800"
"2020/02/07","9","370.6600","441.0400","-16.6200","-53.7500","328.7000","717.5000","-297.4300","-91.3700"
"2020/02/07","10","325.4100","426.3300","-44.2300","-56.6800","320.6500","446.2900","-51.9400","-73.7000"
"2020/02/07","11","321.6000","413.4600","-39.9400","-51.9200","316.1800","432.5800","-54.7200","-61.6800"
"2020/02/07","12","320.9500","409.1300","-34.2800","-53.9000","313.2700","419.8300","-49.8000","-56.7600"
"2020/02/07","13","314.5600","429.2600","-65.5800","-49.1100","308.3300","422.3800","-53.5400","-60.5100"
"2020/02/07","14","303.7300","433.6900","-81.2100","-48.7600","308.2900","433.7600","-64.2000","-61.2700"
"2020/02/07","15","312.8000","410.6400","-46.8600","-50.9700","307.6300","432.6700","-65.3200","-59.7300"
"2020/02/07","16","296.6600","420.4200","-73.5000","-50.2600","316.7600","713.2000","-286.0200","-110.4300"
"2020/02/07","17","322.0800","430.6300","-48.7400","-59.8100","311.4200","808.0900","-379.2100","-117.4700"
"2020/02/07","18","322.6400","436.4900","-53.2500","-60.6000","290.0200","893.5100","-479.7400","-123.7500"
"2020/02/07","19","389.7600","485.1900","-32.3100","-63.1200","307.5200","1218.6000","-748.6500","-162.4300"
"2020/02/07","20","343.5400","493.0800","-87.1400","-62.4000","354.4800","1397.4200","-864.0200","-178.9200"
"2020/02/07","21","337.6400","489.7300","-89.8200","-62.2700","300.4400","1265.4500","-801.0000","-164.0100"
"2020/02/07","22","337.7700","486.7800","-87.4500","-61.5600","383.5600","1122.8900","-597.4400","-141.8900"
"2020/02/07","23","371.2100","451.1300","-25.6300","-54.3000","293.3600","864.2400","-462.9000","-107.9800"
"2020/02/07","24","330.2300","431.9600","-48.9500","-52.7800","291.2700","813.3200","-421.4000","-100.6500"
"2020/02/06","1","350.1300","678.1500","-233.4600","-94.5500","320.7900","683.5200","-270.6300","-92.1100"
"2020/02/06","2","329.8600","433.3800","-42.0900","-61.4300","307.5400","447.2000","-78.6900","-60.9800"
"2020/02/06","3","325.9800","397.8400","-15.1100","-56.7500","307.5100","409.3600","-45.7200","-56.1400"
"2020/02/06","4","322.7000","394.5900","-15.9500","-55.9500","304.2100","405.8700","-45.5600","-56.1000"
"2020/02/06","5","327.2600","394.1400","-10.0700","-56.8100","303.9800","399.4300","-40.6900","-54.7600"
"2020/02/06","6","330.4600","420.7100","-29.8400","-60.4100","308.5300","423.8500","-57.9400","-57.3800"
"2020/02/06","7","389.8400","729.5900","-236.6900","-103.0600","332.9600","747.6500","-314.1900","-100.5000"
"2020/02/06","8","475.2900","830.8800","-239.6400","-115.9500","349.2200","811.5100","-352.1500","-110.1400"
"2020/02/06","9","471.5800","836.0000","-243.9200","-120.4900","433.5700","776.2600","-224.1200","-118.5700"
"2020/02/06","10","309.9300","869.7700","-450.8100","-109.0300","309.8600","803.6300","-402.0600","-91.7200"
"2020/02/06","11","298.0700","817.3500","-414.0100","-105.2700","295.5800","773.4200","-373.0900","-104.7600"
"2020/02/06","12","296.0800","847.1500","-439.4700","-111.6100","290.4700","745.9800","-346.1600","-109.3500"
"2020/02/06","13","310.9800","855.7000","-430.9000","-113.8200","325.1900","726.4900","-300.0100","-101.2900"
"2020/02/06","14","316.4300","829.0900","-401.2400","-111.4100","270.1400","714.3200","-343.6000","-100.5800"
"2020/02/06","15","317.3800","770.1200","-347.0000","-105.7400","280.1300","693.2100","-320.2400","-92.8400"
"2020/02/06","16","322.3900","840.4800","-401.0600","-117.0300","274.8900","715.3800","-344.5700","-95.9300"
"2020/02/06","17","326.1300","855.8600","-412.8200","-116.9000","274.2400","781.8700","-404.2400","-103.3900"
"2020/02/06","18","731.3400","876.6200","-21.6400","-123.6400","320.6400","806.6600","-361.3900","-124.6400"
"2020/02/06","19","743.0700","1135.0400","-245.6900","-146.2800","344.0100","1201.3500","-687.6700","-169.6700"
"2020/02/06","20","807.0200","1090.4200","-145.2800","-138.1200","382.6400","1316.1800","-759.0600","-174.4800"
"2020/02/06","21","789.4500","1077.0100","-157.1600","-130.4100","382.5700","1262.3700","-714.2200","-165.5800"
"2020/02/06","22","776.5300","1052.3900","-147.3500","-128.5100","377.6300","1019.6300","-512.2400","-129.7600"
"2020/02/06","23","593.6100","844.4300","-148.8000","-102.0200","353.2300","755.1000","-308.0500","-93.8100"
"2020/02/06","24","485.7500","704.1500","-133.1500","-85.2400","336.6400","663.3600","-245.2600","-81.4600"
"2020/02/05","1","310.4100","619.3600","-221.6500","-87.3000","324.2000","679.0500","-262.2100","-92.6400"
"2020/02/05","2","298.7400","403.6100","-47.2800","-57.5900","311.1200","447.4000","-75.2200","-61.0500"
"2020/02/05","3","297.0300","387.9800","-36.8300","-54.1300","296.8700","412.8700","-58.8700","-57.1300"
"2020/02/05","4","295.2700","380.3200","-34.6700","-50.3800","303.6000","404.9900","-45.9900","-55.4100"
"2020/02/05","5","297.3000","385.9900","-35.6700","-53.0300","309.4700","414.1200","-48.1100","-56.5400"
"2020/02/05","6","308.7400","408.4500","-41.3100","-58.4000","316.9500","620.1200","-217.9300","-85.2400"
"2020/02/05","7","336.7100","668.2700","-237.0000","-94.5700","326.6000","834.2800","-392.5800","-115.0900"
"2020/02/05","8","350.0200","734.6600","-282.5400","-102.0900","327.9100","966.4000","-481.1000","-157.4000"
"2020/02/05","9","380.0800","683.1400","-208.1100","-94.9500","314.4800","1139.0800","-666.5800","-158.0200"
"2020/02/05","10","377.5100","672.8000","-196.1300","-99.1600","305.0500","1219.3200","-742.1500","-172.1300"
"2020/02/05","11","338.5000","637.7600","-204.4800","-94.7900","380.8900","1090.0900","-548.6600","-160.5500"
"2020/02/05","12","335.1800","649.7500","-215.1500","-99.4200","316.2900","1097.7600","-617.7700","-163.7100"
"2020/02/05","13","338.8200","638.5800","-202.9600","-96.8000","341.0300","1059.5600","-527.4100","-191.1200"
"2020/02/05","14","340.7400","686.6500","-242.4300","-103.4900","339.2700","997.7400","-508.1200","-150.3500"
"2020/02/05","15","338.0100","646.1900","-210.9100","-97.2700","330.6200","922.5500","-447.8100","-144.1200"
"2020/02/05","16","357.2400","765.0200","-288.8000","-118.9800","334.2200","895.5400","-422.6700","-138.6500"
"2020/02/05","17","360.0000","779.1800","-293.4300","-125.7500","333.1300","954.1900","-483.7500","-137.3200"
"2020/02/05","18","359.3700","809.7600","-328.1500","-122.2400","352.0700","969.7200","-479.5200","-138.1300"
"2020/02/05","19","353.1000","837.5500","-362.6500","-121.8000","390.2700","1182.4700","-633.4200","-158.7800"
"2020/02/05","20","350.5600","851.6600","-379.8600","-121.2400","402.6100","1243.9000","-676.2100","-165.0800"
"2020/02/05","21","344.9100","811.1300","-350.7400","-115.4800","375.5300","1220.3600","-679.3100","-165.5300"
"2020/02/05","22","342.6000","827.5100","-366.4500","-118.4700","359.8700","1011.7500","-501.2000","-150.6800"
"2020/02/05","23","336.2100","785.4900","-336.0700","-113.2200","346.8000","912.7400","-441.1600","-124.7900"
"2020/02/05","24","334.4000","758.7700","-317.8000","-106.5600","325.5800","786.2200","-354.5300","-106.1100"
"2020/02/04","1","205.0600","424.3800","-158.7100","-60.6100","272.4300","402.6700","-70.8200","-59.4200"
"2020/02/04","2","172.8900","382.4700","-153.9800","-55.6000","274.3900","395.2400","-61.3600","-59.4900"
"2020/02/04","3","172.8300","364.2800","-138.4600","-52.9900","276.2300","386.9600","-52.1800","-58.5400"
"2020/02/04","4","193.8900","302.5300","-64.9000","-43.7400","276.1200","388.0600","-53.1700","-58.7700"
"2020/02/04","5","206.0600","299.4100","-49.5500","-43.7900","289.1100","385.1700","-39.0200","-57.0400"
"2020/02/04","6","212.3700","392.8900","-123.1800","-57.3500","293.6100","396.4900","-45.1600","-57.7300"
"2020/02/04","7","282.1500","620.7700","-249.9700","-88.6500","313.5200","705.3200","-289.7700","-102.0400"
"2020/02/04","8","310.2900","763.8900","-345.3400","-108.2600","337.4100","823.8000","-366.3800","-120.0000"
"2020/02/04","9","335.7400","810.3500","-353.9800","-120.6300","351.8700","895.8000","-409.9900","-133.9300"
"2020/02/04","10","347.5600","836.1800","-356.7900","-131.8300","371.0500","997.1400","-467.7100","-158.3800"
"2020/02/04","11","337.8500","796.6000","-334.7400","-124.0200","377.8700","952.1500","-419.6400","-154.6500"
"2020/02/04","12","340.0300","780.2000","-315.6000","-124.5700","370.0600","742.1900","-254.9200","-117.2000"
"2020/02/04","13","339.7000","764.1400","-304.5100","-119.9300","471.3900","1145.9300","-489.2600","-185.2900"
"2020/02/04","14","348.2900","749.5600","-284.4300","-116.8500","357.3400","887.3500","-387.0000","-143.0100"
"2020/02/04","15","369.9300","759.1600","-268.5900","-120.6400","353.5100","790.1000","-307.3400","-129.2500"
"2020/02/04","16","379.1600","794.4500","-289.2300","-126.0600","349.8800","868.0600","-386.3600","-131.8200"
"2020/02/04","17","354.2100","815.8100","-335.9500","-125.6500","362.3000","1005.2000","-493.7200","-149.1800"
"2020/02/04","18","357.2800","1001.5000","-497.0800","-147.1500","373.3100","1035.1700","-510.5700","-151.3000"
"2020/02/04","19","346.0700","902.5400","-425.6900","-130.7800","480.3100","1139.0200","-502.2500","-156.4600"
"2020/02/04","20","361.8500","1205.6600","-672.4100","-171.4100","510.9800","1120.3400","-459.8500","-149.5100"
"2020/02/04","21","353.2800","1059.6300","-555.1900","-151.1600","446.1500","1017.3700","-433.7800","-137.4400"
